Var1,Var2
MAR03314,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)
MAR03315,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)
MAR03316,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)
MAR03317,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)
MAR03319,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)
MAR03320,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)
MAR03321,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)
MAR03322,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)
MAR03323,Beta oxidation of di-unsaturated fatty acids (n-6) (peroxisomal)
MAR03107,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03108,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03109,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03110,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03111,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03112,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03113,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03114,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03115,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03116,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03117,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03118,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03121,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03122,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03123,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03125,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03128,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03129,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03130,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03132,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03135,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03136,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03137,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03139,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03142,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03143,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03144,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03146,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03149,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03150,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03151,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03153,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03156,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03157,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03158,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03160,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03398,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03406,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03407,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03408,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03409,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03411,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03413,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03414,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03416,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03421,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03422,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03423,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03424,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03425,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03426,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR09719,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03427,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03428,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03429,Beta oxidation of even-chain fatty acids (mitochondrial)
MAR03430,Beta oxidation of even-chain fatty acids (mitochondrial)
